địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Tân An,2023-04-30,70.13,75.43,0,0,0,0,75.43,Vừa Phải
Tân An,2023-05-15,42.17,46.3,0,0,0,0,46.3,Tốt
Tân An,2023-05-16,136.91,121.08,0,0,0,0,136.91,Không tốt cho người nhạy cảm
Tân An,2023-05-17,115.33,134.97,0,0,0,0,134.97,Không tốt cho người nhạy cảm
Tân An,2023-05-18,120.23,136.47,0,0,0,0,136.47,Không tốt cho người nhạy cảm
Tân An,2023-05-19,49.9,56.3,0,0,0,0,56.3,Vừa Phải
Tân An,2023-05-20,148.03,131.6,0,0,0,0,148.03,Không tốt cho người nhạy cảm
Tân An,2023-05-21,189.53,202.73,0,0,0,0,202.73,Rất không tốt
Tân An,2023-05-22,81.03,88.63,0,0,0,0,88.63,Vừa Phải
Tân An,2023-05-23,67.58,74.63,0,0,0,0,74.63,Vừa Phải
Tân An,2023-05-24,59.53,64.03,0,0,0,0,64.03,Vừa Phải
Tân An,2023-05-25,31.37,37.65,0,0,0,0,37.65,Tốt
Tân An,2023-05-26,191.8,210.5,0,0,0,0,210.5,Rất không tốt
Tân An,2023-05-27,103.17,108.77,0,0,0,0,108.77,Không tốt cho người nhạy cảm
Tân An,2023-05-28,193.1,185.8,0,0,0,0,193.1,Không tốt
Tân An,2023-05-29,221.5,216.73,0,0,0,0,221.5,Rất không tốt
Tân An,2023-05-30,131.1,141.37,0,0,0,0,141.37,Không tốt cho người nhạy cảm
Tân An,2023-05-31,170.1,147.23,0,0,0,0,170.1,Không tốt
Tân An,2023-06-13,129.85,140.68,0,0,0,0,140.68,Không tốt cho người nhạy cảm
Tân An,2023-06-14,114.98,120.67,0,0,0,0,120.67,Không tốt cho người nhạy cảm
Tân An,2023-06-15,89.23,97.3,0,0,0,0,97.3,Vừa Phải
Tân An,2023-06-16,129.83,139.27,0,0,0,0,139.27,Không tốt cho người nhạy cảm
Tân An,2023-06-17,28.23,33.3,0,0,0,0,33.3,Tốt
Tân An,2023-06-18,39.53,42.73,0,0,0,0,42.73,Tốt
Tân An,2023-06-19,216.28,209.37,0,0,0,0,216.28,Rất không tốt
Tân An,2023-06-20,103.03,111.75,0,0,0,0,111.75,Không tốt cho người nhạy cảm
Tân An,2023-06-21,148.3,131.57,0,0,0,0,148.3,Không tốt cho người nhạy cảm
Tân An,2023-06-22,150.77,129.7,0,0,0,0,150.77,Nguy hiểm
Tân An,2023-06-23,185.23,185.87,0,0,0,0,185.87,Không tốt
Tân An,2023-06-24,184.77,173.5,0,0,0,0,184.77,Không tốt
Tân An,2023-06-25,157.67,139.03,0,0,0,0,157.67,Không tốt
Tân An,2023-06-26,78.57,83.6,0,0,0,0,83.6,Vừa Phải
Tân An,2023-06-27,116.8,121.87,0,0,0,0,121.87,Không tốt cho người nhạy cảm
Tân An,2023-06-28,170.37,157.33,0,0,0,0,170.37,Không tốt
