date, pm25, pm10, o3, no2, so2, co
8/15/2021,52,40,18,10,10,1
8/16/2021,30,37,32,10,10,1
8/17/2021,31,35,26,6,9,1
8/18/2021,31,42,28,8,11,1
8/19/2021,47,57,23,11,15,2
8/20/2021,71,37,26,5,9,1
8/21/2021,37,47,19,7,9,1
8/22/2021,48,48,16,10,9,1
8/23/2021,47,58,23,15,11,1
8/24/2021,57,40,19,8,10,1
8/25/2021,38,33,16,11,10,1
8/26/2021,30,32,21,8,9,1
8/27/2021,36,36,20,12,14,1
8/28/2021,33,41,20,7,7,1
8/29/2021,42,48,16,10,11,1
8/30/2021,58,47,16,13,10,1
8/31/2021,53,52,23,9,11,1
9/1/2021,72,37,23,7,10,1
9/2/2021,46,37,31,6,4,1
9/3/2021,48,40,34,7,4,1
9/4/2021,37,28,18,8,4,1
9/5/2021,27,42,33,5,4,2
9/6/2021,59,44,20,4,3,1
9/7/2021,67,27,15,4,6,1
9/8/2021,34,35,21,7,8,1
9/9/2021,43,58,29,7,9,2
9/10/2021,89,75,36,11,10,3
9/11/2021,120,73,72,11,12,2
9/12/2021,124,77,37,8,11,3
9/13/2021,130,46,9,6,10,2
9/14/2021,71,21,9,5,9,1
9/15/2021,22,28,9,7,10,1
9/16/2021,28,31,10,9,12,1
9/17/2021,27,35,21,7,10,1
9/18/2021,36,40,22,12,12,1
9/19/2021,41,41,22,6,14,1
9/20/2021,51,50,22,11,12,1
9/21/2021,56,53,12,11,11,2
9/22/2021,59,31,14,4,10,1
9/23/2021,34,23,4,2,9,1
9/24/2021,25,21,11,3,10,1
9/25/2021,21,25,16,4,10,1
9/26/2021,27,45,24,7,10,2
9/27/2021,61,56,42,7,10,2
9/28/2021,77,55,38,9,9,1
9/29/2021,76,60,34,8,8,1
9/30/2021,84,59,27,8,8,1
10/1/2021,85,67,30,9,9,2
10/2/2021,96,67,36,8,8,2
10/3/2021,107,55,26,6,8,1
10/4/2021,76,53,24,6,8,1
10/5/2021,74,78,31,10,7,2
10/6/2021,105,82,34,7,8,2
10/7/2021,131,42,29,7,9,2
10/8/2021,69,2,12,3,8,1
10/9/2021,3, ,11,2,7,1
10/10/2021, ,13,15,1,7,2
10/11/2021,17,24,19,2,7,1
