địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Thanh Xuân,2022-08-26,68.43,21.33,0,0,0,0,68.43,Vừa Phải
Thanh Xuân,2022-08-27,74.3,28.8,0,0,0,0,74.3,Vừa Phải
Thanh Xuân,2022-08-28,147.4,102.4,0,0,0,0,147.4,Không tốt cho người nhạy cảm
Thanh Xuân,2022-08-29,109.27,62.1,0,0,0,0,109.27,Không tốt cho người nhạy cảm
Thanh Xuân,2022-08-30,90.73,43.9,0,0,0,0,90.73,Vừa Phải
Thanh Xuân,2022-08-31,103.87,59.75,0,0,0,0,103.87,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-01,100.55,56.1,0,0,0,0,100.55,Nguy hiểm
Thanh Xuân,2022-09-02,104.4,61.08,0,0,0,0,104.4,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-03,133.23,93.47,0,0,0,0,133.23,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-04,109.37,63.07,0,0,0,0,109.37,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-05,95.83,51.83,0,0,0,0,95.83,Vừa Phải
Thanh Xuân,2022-09-06,155.4,111.37,0,0,0,0,155.4,Không tốt
Thanh Xuân,2022-09-07,110.47,67.0,0,0,0,0,110.47,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-08,110.45,64.07,0,0,0,0,110.45,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-09,95.07,52.87,0,0,0,0,95.07,Vừa Phải
Thanh Xuân,2022-09-10,144.43,101.8,0,0,0,0,144.43,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-11,126.5,81.82,0,0,0,0,126.5,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-12,97.72,55.32,0,0,0,0,97.72,Vừa Phải
Thanh Xuân,2022-09-13,121.27,81.43,0,0,0,0,121.27,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-14,114.77,74.57,0,0,0,0,114.77,Không tốt cho người nhạy cảm
