date,pm25,pm10
3/03/2022,101.35,224.7
4/03/2022,224.85,274.75
5/03/2022,142.85,177.3
6/03/2022,82.93,134
7/03/2022,100.1,187.2
8/03/2022,98.93,188
9/03/2022,44.78,80.68
10/03/2022,42.67,80.7
11/03/2022,56.08,94.97
12/03/2022,45.4,74.03
13/03/2022,46.63,92.28
14/03/2022,83.57,156.4
15/03/2022,100.03,174.98
16/03/2022,60.45,114
17/03/2022,92.32,130.8
18/03/2022,98.75,167.6
19/03/2022,226.57,479.92
20/03/2022,103.2,126.6
21/03/2022,124.78,188.65
22/03/2022,115.3,187.35
23/03/2022,52.25,84.78
24/03/2022,75.31,144.63
25/03/2022,104.25,247.07
26/03/2022,111.67,264.45
27/03/2022,48.47,87.7
28/03/2022,60.58,115.63
29/03/2022,122.1,327.75
30/03/2022,125.93,233.52
31/03/2022,92.2,241.68
1/04/2022,8.44,19.8
2/04/2022,21.42,113.93
3/04/2022,101.22,217.65
4/04/2022,65.15,124.1
5/04/2022,66.68,138.82
6/04/2022,103.8,218.05
12/04/2022,59.28,98.78
13/04/2022,98.38,171.57
14/04/2022,57.17,97.68
15/04/2022,61.35,114.38
16/04/2022,78.4,152.3
17/04/2022,16.5,44.4
18/04/2022,32.38,69.53
19/04/2022,48.35,82.38
20/04/2022,101,148.3
21/04/2022,65.72,117.78
22/04/2022,55.6,110.47
23/04/2022,64.06,87.68
24/04/2022,58.83,98.37
25/04/2022,63.9,102.8
26/04/2022,51.75,97.13
27/04/2022,39.78,67.05
28/04/2022,46.9,99.53
29/04/2022,49.38,77.13
30/04/2022,50.6,75.31
1/05/2022,10.38,18.27
2/05/2022,32.54,55.83
3/05/2022,73.43,129.93
4/05/2022,63.85,119.88
5/05/2022,58.92,105.93
6/05/2022,69.06,118.95
7/05/2022,44.47,72.5
8/05/2022,38.58,56.17
9/05/2022,52.22,97.65
10/05/2022,40.9,94.35
12/05/2022,51.1,94.35
13/05/2022,50.97,77.34
14/05/2022,78.45,161.52
15/05/2022,52.13,94.53
16/05/2022,35.67,77.95
17/05/2022,32.4,59.22
18/05/2022,27.35,46.6
20/05/2022,39.47,69.7
21/05/2022,55.67,94.32
22/05/2022,43.53,62.28
23/05/2022,37.04,68
24/05/2022,48.78,121.93
25/05/2022,81.06,183.68
26/05/2022,82.5,114.07
27/05/2022,44.7,75
28/05/2022,27.25,62.42
