date,median
2023-07-11,8.82
2023-07-12,2.72
2023-07-13,6.68
2023-07-14,8.25
2023-07-15,9.43
2023-07-16,9.96
2023-07-17,9.3
2023-07-18,7.3
2023-07-19,23.08
2023-07-20,28.73
2023-07-21,19.8
2023-07-22,6.15
2023-07-23,4.9
2023-07-24,5.88
2023-07-25,5.63
2023-07-26,6.85
2023-07-27,14.61
2023-07-28,10.96
2023-07-29,26.42
2023-07-30,13.31
2023-07-31,8.05
2023-08-01,14.46
2023-08-02,29.8
2023-08-03,12.35
2023-08-04,11.98
2023-08-05,2.88
2023-08-06,5.72
2023-08-07,3.95
2023-08-08,4.59
2023-08-09,9.75
2023-08-10,32.13
2023-08-11,25.27
2023-08-12,17.23
2023-08-13,16.82
2023-08-14,7.82
2023-08-15,27.73
2023-08-16,18.17
2023-08-17,21.75
2023-08-18,14.6
2023-08-19,33.03
2023-08-20,12.82
2023-08-21,14.25
2023-08-22,17.63
2023-08-23,13.2
2023-08-24,14
2023-08-25,17.23
2023-08-26,16.48
2023-08-27,9.33
2023-08-28,7.73
2023-08-29,7.28
2023-08-30,12.36
2023-08-31,13.8
2023-09-01,12.15
2023-09-07,17.1
2023-09-08,12.3
2023-09-09,20
2023-09-10,35.47
2023-09-11,32.26
2023-09-12,52.6
2023-09-17,17.63
2023-09-18,13.6
2023-09-19,8.65
2023-09-20,8.07
2023-09-21,10.25
2023-09-22,12.1
2023-09-23,9.02
2023-09-24,14.15
2023-09-25,19.39
2023-09-26,12.18
2023-09-27,8.15
2023-09-28,13.72
2023-09-29,35.4
2023-09-30,39
2023-10-01,20.35
2023-10-02,18.52
2023-10-03,23.45
2023-10-04,24.37
2023-10-05,20.84
2023-10-06,19.75
2023-10-07,7.15
2023-10-08,5.69
2023-10-09,6.5
2023-10-10,7.68
2023-10-11,10.73
2023-10-12,14.18
2023-10-13,32.22
2023-10-14,9.77
2023-10-15,13.77
2023-10-16,24.02
2023-10-17,41.45
2023-10-18,52.15
2023-10-19,13.41
2023-10-20,7.43
2023-10-21,9.05
2023-10-22,26.38
2023-10-23,25.88
2023-10-24,49.84
2023-10-25,37.29
2023-10-26,31.19
2023-10-27,31.85
2023-10-28,23.44
2023-10-29,10.48
2023-10-30,20.3
2023-10-31,29.4
2023-11-01,46.45
2023-11-02,40
2023-11-03,20.23
2023-11-04,12.92
2023-11-05,17.67
2023-11-06,8.75
2023-11-07,23.21
2023-11-08,37.7
2023-11-09,21.39
2023-11-10,17.98
2023-11-11,20.36
2023-11-12,8.1
2023-11-13,1.92
2023-11-14,9.68
2023-11-15,26.49
2023-11-16,3.58
2023-11-17,14.7
2023-11-18,26.08
2023-11-19,30.21
2023-11-20,52.67
2023-11-21,50.95
2023-11-22,89.05
2023-11-23,40.76
2023-11-24,72.53
2023-11-25,79.4
