date, pm25, pm10, o3, no2, so2, co
2022/10/22, 48, , , , , 
2022/10/24, 74, 54, 29, 11, 5, 4
2022/10/25, 95, 48, 17, 9, 5, 3
2022/10/26, 75, 34, 13, 19, 6, 1
2022/10/27, 39, 42, 23, 15, 6, 2
2022/10/28, 57, 51, 28, 8, 6, 4
2022/10/29, 83, 44, 19, 6, 5, 3
2022/10/30, 71, 28, 15, 4, 6, 2
2022/10/31, 41, 32, 17, 8, 7, 2
2022/11/1, 46, 42, 21, 10, 7, 2
2022/11/2, 56, 48, 25, 12, 7, 3
2022/11/3, 74, 50, 24, 9, 6, 3
2022/11/4, 77, 46, 24, 12, 6, 2
2022/11/5, 66, 46, 25, 9, 7, 3
2022/11/6, 67, 43, 24, 10, 6, 3
2022/11/7, 69, 49, 22, 9, 6, 4
2022/11/8, 81, 51, 22, 11, 4, 5
2022/11/9, 80, 46, 12, 16, 2, 2
2022/11/10, 68, 43, 11, 13, 6, 2
2022/11/11, 61, 38, 18, 14, 16, 1
2022/11/12, 44, , , , , 
2022/11/15, 57, 32, 31, 15, 3, 2
2022/11/16, 40, 24, 24, 10, 3, 1
2022/11/17, 30, 25, 7, 13, 5, 1
2022/11/18, 31, 33, 6, 19, 10, 1
2022/11/19, 36, 31, 11, 5, 6, 2
2022/11/20, 40, 41, 17, 9, 7, 3
2022/11/21, 61, 52, 15, 10, 6, 3
2022/11/22, 85, 37, 14, 5, 6, 3
2022/11/23, 58, 15, 8, 3, 7, 3
2022/11/24, 24, 35, 8, 3, 6, 3
2022/11/25, 35, 16, 5, 7, 6, 3
2022/11/26, 23, 29, 11, 7, 6, 2
2022/11/27, 29, 38, 13, 4, 6, 1
2022/11/28, 29, 34, 13, 5, 6, 1
2022/11/29, 30, 39, 10, 7, 7, 1
2022/11/30, 32, 7, 5, 2, 6, 2
2022/12/1, 6, 20, 9, 2, 6, 2
2022/12/2, 25, 43, 12, 4, 8, 2
2022/12/3, 47, 23, 8, 3, 7, 2
2022/12/4, 29, 18, 10, 2, 7, 1
2022/12/5, 17, 43, 14, 7, 10, 2
2022/12/6, 65, 62, 14, 4, 8, 2
2022/12/7, 88, 51, 10, 3, 8, 2
2022/12/8, 78, 52, 10, 4, 7, 2
2022/12/9, 83, 53, 9, 4, 8, 2
2022/12/10, 86, 60, 17, 6, 9, 3
2022/12/11, 99, 57, 23, 6, 9, 3
2022/12/12, 90, 62, 21, 10, 9, 3
2022/12/13, 97, 64, 23, 9, 10, 3
2022/12/14, 94, 87, 27, 13, 11, 3
2022/12/15, 118, 76, 30, 10, 11, 3
2022/12/16, 136, 56, 19, 3, 9, 2
2022/12/17, 76, 47, 19, 4, 9, 1
2022/12/18, 52, 61, 20, 11, 12, 2
2022/12/19, 98, 69, 21, 14, 11, 3
2022/12/20, 109, 73, 23, 10, 10, 2
2022/12/21, 105, 89, 21, 17, 14, 3
2022/12/22, 146, 111, 21, 15, 7, 3
2022/12/23, 128, 74, 27, 10, 3, 2
2022/12/24, 102, 80, 20, 15, 3, 3
2022/12/25, 118, 79, 16, 17, 1, 3
2022/12/26, 120, 62, 17, 26, 3, 2
2022/12/27, 81, 97, 13, 8, 1, 2
2022/12/28, 97, 42, 13, 3, 1, 2
2022/12/29, 47, 41, 12, 3, 1, 2
2022/12/30, 53, 64, 12, 5, 1, 3
2022/12/31, 98, 69, 17, 10, 2, 3
2023/1/1, 115, 72, 16, 8, 1, 3
2021/10/1, 85, 67, 30, 9, 9, 2
2021/10/2, 96, 67, 36, 8, 8, 2
2021/10/3, 107, 55, 26, 6, 8, 1
2021/10/4, 76, 53, 24, 6, 8, 1
2021/10/5, 74, 78, 31, 10, 7, 2
2021/10/6, 105, 82, 34, 7, 8, 2
2021/10/7, 131, 42, 29, 7, 9, 2
2021/10/8, 69, 2, 12, 3, 8, 1
2021/10/9, 3, , 11, 2, 7, 1
2021/10/11, 17, 24, 19, 2, 7, 1
2021/10/12, 28, 23, 17, 2, 7, 1
2021/10/13, 24, 14, 17, 1, 7, 1
2021/10/14, 11, 9, 13, 1, 7, 1
2021/10/15, 13, 11, 18, 2, 7, 2
2021/10/16, 14, 15, 20, 1, 7, 
2021/10/17, 15, 17, 12, 2, 7, 2
2021/10/18, 24, 16, 11, 2, 7, 2
2021/10/19, 21, , , , , 
2021/7/1, 47, 47, 27, 9, 7, 1
2021/7/2, 38, 60, 41, 12, 10, 1
2021/7/3, 59, 57, 30, 9, 10, 1
2021/7/4, 46, 53, 25, 7, 7, 1
2021/7/5, 42, 56, 17, 11, 12, 1
2021/7/6, 49, 46, 24, 7, 8, 1
2021/7/7, 52, 33, 14, 8, 7, 1
2021/7/8, 31, 21, 14, 8, 6, 1
2021/7/9, 20, 39, 19, 8, 9, 1
2021/7/10, 41, 34, 21, 6, 7, 1
2021/7/11, 37, 29, 17, 6, 8, 1
2021/7/12, 30, 32, 16, 5, 8, 1
2021/7/13, 29, 33, 21, 5, 9, 1
2021/7/14, 28, 32, 26, 6, 3, 1
2021/7/15, 32, 40, 31, 7, 2, 1
2021/7/16, 39, 37, 35, 5, 2, 1
2021/7/17, 34, 48, 27, 8, 3, 1
2021/7/18, 55, 46, 33, 9, 2, 1
2021/7/19, 56, 57, 41, 6, 2, 1
2021/7/20, 89, 52, 47, 7, 4, 2
2021/7/21, 77, 60, 38, 8, 4, 2
2021/7/22, 99, 24, 22, 6, 4, 1
2021/7/23, 38, 36, 28, 10, 3, 1
2021/7/24, 48, 51, 38, 6, 4, 2
2021/7/25, 73, 54, 44, 7, 6, 2
2021/7/26, 77, 60, 50, 10, 9, 2
2021/7/27, 96, 51, 34, 5, 10, 2
2021/7/28, 74, 53, 38, 10, 11, 2
2021/7/29, 79, 55, 37, 8, 8, 1
2021/7/30, 83, 56, 66, 10, 11, 2
