date,max
2022-10-04,55.67
2022-10-05,86.18
2022-10-06,96.5
2022-10-07,79.47
2022-10-08,143.55
2022-10-09,58.7
2022-10-10,58.1
2022-10-11,151.02
2022-10-12,104.72
2022-10-13,74.93
2022-10-14,84.63
2022-10-15,135.43
2022-10-16,76.18
2022-10-17,75.17
2022-10-18,95.82
2022-10-21,46.47
2022-10-22,76.05
2022-10-23,171.1
2022-10-24,157.18
2022-10-25,130.88
2022-10-26,140.72
2022-10-27,34.54
2022-10-28,112.47
2022-10-29,169.35
2022-10-30,123.2
2022-10-31,28.25
2022-11-01,72.06
2022-11-02,160.16
2022-11-03,190.05
2022-11-04,163.9
2022-11-05,130.85
2022-11-06,121.68
2022-11-07,161.88
2022-11-08,200.02
2022-11-09,216.27
2022-11-10,300.98
2022-11-11,86.38
2022-11-12,56
2022-11-13,112.4
2022-11-14,179.88
2022-11-15,79.22
2022-11-16,68.22
2022-11-17,41.6
2022-11-18,33.72
2022-11-19,46.92
2022-11-20,127.8
2022-11-21,189.1
2022-11-22,128.43
2022-11-23,78.63
2022-11-24,45.8
2022-11-25,69.97
2022-11-26,68.09
2022-11-27,53.53
2022-11-28,36.54
2022-11-29,68.93
2022-11-30,32.65
2022-12-01,18.25
2022-12-02,53.72
2022-12-03,74.34
2022-12-04,34.95
2022-12-05,57.35
2022-12-06,133.57
2022-12-07,95.47
2022-12-08,87.22
2022-12-09,98.6
2022-12-10,80.22
2022-12-11,111.5
2022-12-12,143.55
2022-12-13,154.3
2022-12-14,171.13
2022-12-15,212.63
2022-12-16,208.73
2022-12-17,50.2
2022-12-18,116.47
2022-12-19,146.4
2022-12-20,132.77
2022-12-21,187.4
2022-12-22,158.97
2022-12-23,118.05
2022-12-24,149.75
2022-12-25,158.63
2022-12-26,196.32
2022-12-27,65.18
2022-12-28,118.4
2022-12-29,35.38
2022-12-30,110.75
2022-12-31,66.53
2023-01-01,75.15
2023-01-02,74.78
2023-01-03,89.38
2023-01-04,146
2023-01-05,93.03
2023-01-06,87.9
2023-01-07,251.6
2023-01-08,191.65
2023-01-09,245
2023-01-10,233.32
2023-01-11,115.38
2023-01-12,88.07
2023-01-13,104.13
2023-01-14,177.43
2023-01-15,107.63
2023-01-16,41.78
2023-01-17,66.06
2023-01-18,131.68
2023-01-19,169.27
2023-01-20,192.65
2023-01-21,282.23
2023-01-22,258.92
2023-01-23,403.38
2023-01-24,52.17
2023-01-25,68.3
2023-01-26,125.63
2023-01-27,80.34
2023-01-28,391.38
2023-01-29,68.75
2023-01-30,133.18
2023-01-31,78.15
2023-02-01,147.52
2023-02-02,270.48
2023-02-03,220.55
2023-02-04,106.28
2023-02-05,72.68
2023-02-06,140.63
2023-02-07,98.1
2023-02-08,60.47
2023-02-09,384
2023-02-10,62.7
2023-02-11,146.72
2023-02-12,120.95
2023-02-13,124.57
2023-02-14,62.78
2023-02-15,78.31
2023-02-16,98.32
2023-02-17,178.25
2023-02-18,119.78
2023-02-19,138.35
2023-02-20,230.65
2023-02-21,128.25
2023-02-22,196.25
2023-02-23,205.2
2023-02-24,204.45
2023-02-25,204.6
2023-02-26,118.95
2023-02-27,114.88
