,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
221,Lai Cách,2022-08-08,4,2,2,1,3,1,4,Tốt
222,Lai Cách,2022-08-09,3,2,2,1,3,1,3,Tốt
223,Lai Cách,2022-08-10,5,1,2,1,3,1,5,Tốt
224,Lai Cách,2022-08-11,1,1,6,1,4,1,6,Tốt
225,Lai Cách,2022-08-12,1,1,3,1,3,2,3,Tốt
226,Lai Cách,2022-08-13,1,1,3,0,3,1,3,Tốt
227,Lai Cách,2022-08-14,1,1,3,0,3,1,3,Tốt
228,Lai Cách,2022-08-15,1,1,3,0,4,1,4,Tốt
229,Lai Cách,2022-08-16,1,1,3,0,3,1,3,Tốt
230,Lai Cách,2022-08-17,1,1,4,1,3,1,4,Tốt
231,Lai Cách,2022-08-18,3,1,4,0,3,1,4,Tốt
232,Lai Cách,2022-08-19,3,1,2,0,3,1,3,Tốt
233,Lai Cách,2022-08-20,1,0,3,1,3,1,3,Tốt
234,Lai Cách,2022-08-21,0,0,3,0,0,0,3,Tốt
235,Lai Cách,2022-08-22,0,0,3,0,0,0,3,Tốt
236,Lai Cách,2022-08-23,0,0,4,0,0,0,4,Tốt
237,Lai Cách,2022-08-24,0,0,3,0,0,0,3,Tốt
238,Lai Cách,2022-08-25,0,0,3,0,0,0,3,Tốt
239,Lai Cách,2022-08-26,0,0,3,0,0,0,3,Tốt
240,Lai Cách,2022-08-27,0,0,4,0,0,0,4,Tốt
241,Lai Cách,2022-08-28,0,0,4,1,11,3,11,Tốt
242,Lai Cách,2022-08-29,0,0,1,0,0,1,1,Tốt
243,Lai Cách,2022-08-30,0,0,1,2,0,1,2,Tốt
244,Lai Cách,2022-08-31,0,0,1,1,0,1,1,Tốt
245,Lai Cách,2022-09-01,0,0,2,0,0,1,2,Tốt
246,Lai Cách,2022-09-02,0,0,3,0,0,1,3,Tốt
247,Lai Cách,2022-09-03,0,0,2,0,0,1,2,Tốt
248,Lai Cách,2022-09-04,0,0,1,2,0,1,2,Tốt
249,Lai Cách,2022-09-05,0,0,3,1,0,1,3,Tốt
250,Lai Cách,2022-09-06,0,0,3,1,0,1,3,Tốt
251,Lai Cách,2022-09-07,0,0,1,1,1,1,1,Tốt
252,Lai Cách,2022-09-08,0,0,1,1,0,1,1,Tốt
253,Lai Cách,2022-09-09,0,0,1,1,0,1,1,Tốt
254,Lai Cách,2022-09-10,0,0,2,1,7,1,7,Tốt
255,Lai Cách,2022-09-11,0,0,2,1,0,1,2,Tốt
256,Lai Cách,2022-09-12,0,0,2,1,0,1,2,Tốt
257,Lai Cách,2022-09-13,0,0,10,2,0,1,10,Tốt
258,Lai Cách,2022-09-14,0,0,13,4,1,2,13,Tốt
259,Lai Cách,2022-09-15,0,0,5,5,1,1,5,Tốt
260,Lai Cách,2022-09-16,0,0,5,3,0,1,5,Tốt
261,Lai Cách,2022-09-17,0,0,8,2,0,1,8,Tốt
262,Lai Cách,2022-09-18,0,0,12,3,0,1,12,Tốt
263,Lai Cách,2022-09-19,0,0,10,3,1,1,10,Tốt
264,Lai Cách,2022-09-20,0,0,9,6,0,2,9,Tốt
265,Lai Cách,2022-09-21,0,0,8,5,1,1,8,Tốt
266,Lai Cách,2022-09-22,0,0,9,6,1,2,9,Tốt
267,Lai Cách,2022-09-23,0,0,7,3,0,2,7,Tốt
268,Lai Cách,2022-09-24,0,0,9,2,0,2,9,Tốt
269,Lai Cách,2022-09-25,0,0,11,6,1,3,11,Tốt
270,Lai Cách,2022-09-26,0,0,11,7,1,3,11,Tốt
271,Lai Cách,2022-09-27,0,0,67,7,1,2,67,Vừa Phải
272,Lai Cách,2022-09-28,0,0,5,5,1,2,5,Tốt
273,Lai Cách,2022-09-29,0,0,5,3,0,1,5,Tốt
274,Lai Cách,2022-09-30,0,0,4,3,1,1,4,Tốt
275,Lai Cách,2022-10-01,0,0,4,5,1,2,5,Tốt
276,Lai Cách,2022-10-02,0,0,4,2,1,1,4,Tốt
277,Lai Cách,2022-10-03,0,0,5,4,1,2,5,Tốt
278,Lai Cách,2022-10-04,0,0,5,3,1,1,5,Tốt
279,Lai Cách,2022-10-05,0,0,8,5,1,2,8,Tốt
280,Lai Cách,2022-10-06,0,0,5,5,1,2,5,Tốt
281,Lai Cách,2022-10-07,0,0,6,5,1,2,6,Tốt
282,Lai Cách,2022-10-08,0,0,9,3,1,1,9,Tốt
283,Lai Cách,2022-10-09,0,0,6,7,1,1,7,Tốt
284,Lai Cách,2022-10-10,0,0,6,5,1,1,6,Tốt
285,Lai Cách,2022-10-11,0,0,10,7,1,2,10,Tốt
286,Lai Cách,2022-10-12,0,0,12,12,1,3,12,Tốt
287,Lai Cách,2022-10-13,0,0,12,12,1,3,12,Tốt
288,Lai Cách,2022-10-14,0,0,11,10,1,2,11,Tốt
289,Lai Cách,2022-10-15,0,0,13,8,1,3,13,Tốt
290,Lai Cách,2022-10-16,0,0,12,8,1,2,12,Tốt
291,Lai Cách,2022-10-17,0,0,11,9,1,2,11,Tốt
292,Lai Cách,2022-10-18,0,0,14,10,1,2,14,Tốt
293,Lai Cách,2022-10-19,0,0,10,0,0,0,10,Tốt
294,Lai Cách,2022-10-20,0,0,0,4,1,2,4,Tốt
295,Lai Cách,2022-10-21,0,0,6,9,1,4,9,Tốt
296,Lai Cách,2022-10-22,0,0,8,6,1,4,8,Tốt
297,Lai Cách,2022-10-23,0,0,15,5,2,3,15,Tốt
298,Lai Cách,2022-10-24,0,0,18,9,1,2,18,Tốt
299,Lai Cách,2022-10-25,0,0,12,5,5,3,12,Tốt
300,Lai Cách,2022-10-26,0,0,10,7,1,1,10,Tốt
301,Lai Cách,2022-10-27,0,0,10,3,1,2,10,Tốt
302,Lai Cách,2022-10-28,0,0,16,7,1,3,16,Tốt
303,Lai Cách,2022-10-29,0,0,18,5,1,3,18,Tốt
304,Lai Cách,2022-10-30,0,0,11,5,1,2,11,Tốt
305,Lai Cách,2022-10-31,0,0,7,8,1,2,8,Tốt
306,Lai Cách,2022-11-01,0,0,8,12,1,3,12,Tốt
307,Lai Cách,2022-11-02,0,0,10,11,1,3,11,Tốt
308,Lai Cách,2022-11-03,0,0,11,8,1,3,11,Tốt
309,Lai Cách,2022-11-04,0,0,12,6,1,2,12,Tốt
310,Lai Cách,2022-11-05,0,0,12,5,1,2,12,Tốt
311,Lai Cách,2022-11-06,0,0,13,5,2,2,13,Tốt
312,Lai Cách,2022-11-07,0,0,11,5,1,3,11,Tốt
313,Lai Cách,2022-11-08,0,0,12,6,3,2,12,Tốt
