,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi
391,Ninh Kiều,2023-02-16,9,10,0,0,0,0,10
392,Ninh Kiều,2023-02-17,7,7,0,0,0,0,7
393,Ninh Kiều,2023-02-18,7,8,0,0,0,0,8
394,Ninh Kiều,2023-02-19,7,8,0,0,0,0,8
395,Ninh Kiều,2023-02-20,7,10,0,0,0,0,10
396,Ninh Kiều,2023-02-21,7,13,0,0,0,0,13
397,Ninh Kiều,2023-02-22,11,10,0,0,0,0,11
398,Ninh Kiều,2023-02-23,8,11,0,0,0,0,11
399,Ninh Kiều,2023-02-24,9,13,0,0,0,0,13
400,Ninh Kiều,2023-02-25,10,14,0,0,0,0,14
401,Ninh Kiều,2023-02-26,13,13,0,0,0,0,13
402,Ninh Kiều,2023-02-27,11,10,0,0,0,0,11
403,Ninh Kiều,2023-02-28,8,10,0,0,0,0,10
404,Ninh Kiều,2023-03-01,7,9,0,0,0,0,9
405,Ninh Kiều,2023-03-02,6,12,0,0,0,0,12
406,Ninh Kiều,2023-03-03,10,13,0,0,0,0,13
407,Ninh Kiều,2023-03-04,10,12,0,0,0,0,12
408,Ninh Kiều,2023-03-05,11,17,0,0,0,0,17
409,Ninh Kiều,2023-03-06,16,12,0,0,0,0,16
410,Ninh Kiều,2023-03-07,10,9,0,0,0,0,10
411,Ninh Kiều,2023-03-08,5,9,0,0,0,0,9
412,Ninh Kiều,2023-03-09,5,12,0,0,0,0,12
413,Ninh Kiều,2023-03-10,9,13,0,0,0,0,13
414,Ninh Kiều,2023-03-11,11,10,0,0,0,0,11
415,Ninh Kiều,2023-03-12,8,11,0,0,0,0,11
416,Ninh Kiều,2023-03-13,10,11,0,0,0,0,11
417,Ninh Kiều,2023-03-14,9,8,0,0,0,0,9
418,Ninh Kiều,2023-03-15,6,6,0,0,0,0,6
419,Ninh Kiều,2023-03-16,4,6,0,0,0,0,6
420,Ninh Kiều,2023-03-17,4,6,0,0,0,0,6
421,Ninh Kiều,2023-03-18,4,6,0,0,0,0,6
422,Ninh Kiều,2023-03-19,5,5,0,0,0,0,5
423,Ninh Kiều,2023-03-20,4,6,0,0,0,0,6
424,Ninh Kiều,2023-03-21,5,6,0,0,0,0,6
425,Ninh Kiều,2023-03-22,6,5,0,0,0,0,6
426,Ninh Kiều,2023-03-23,6,5,0,0,0,0,6
427,Ninh Kiều,2023-03-24,4,5,0,0,0,0,5
428,Ninh Kiều,2023-03-25,5,4,0,0,0,0,5
429,Ninh Kiều,2023-03-26,5,4,0,0,0,0,5
430,Ninh Kiều,2023-03-27,4,5,0,0,0,0,5
