date, pm25, pm10, o3, no2, so2, co
2022/3/6, , 51, , 19, , 11
2022/3/7, , 71, , 16, , 5
2022/3/8, , 82, , 11, , 3
2022/3/9, , 61, , 10, , 3
2022/3/10, , 53, , 7, , 2
2022/3/11, , 58, , 8, , 2
2022/3/12, , 58, , 8, , 2
2022/3/13, , 55, , 10, , 2
2022/3/14, , 54, , 14, , 4
2022/3/15, , 84, , 16, , 3
2022/3/16, , 60, , , , 3
2022/3/17, , 54, , , , 3
2021/11/11, , 67, , 14, , 4
2021/11/21, , 22, , 13, , 4
2021/12/4, , 110, , , , 7
2021/12/5, , 83, , 39, , 24
2021/12/6, , 98, , 18, , 6
2021/12/7, , 111, , 18, , 6
2021/12/8, , 108, , 16, , 5
2021/12/9, , 114, , 19, , 5
2021/12/10, , 88, , 16, , 5
2021/12/11, , 94, , 18, , 5
2021/12/12, , 42, , 16, , 5
2021/12/13, , 77, , 17, , 6
2021/12/14, , 120, , 23, , 8
2021/12/15, , 126, , 23, , 10
2021/12/16, , 103, , 18, , 5
2021/12/17, , 49, , 15, , 4
2021/12/18, , 63, , 12, , 3
2021/12/19, , 83, , 14, , 4
2021/12/20, , 66, , 15, , 5
2021/12/21, , 118, , 19, , 7
2021/12/22, , 87, , 18, , 5
2021/12/23, , 90, , 16, , 4
2021/12/24, , 130, , 17, , 5
2021/12/25, , 84, , 17, , 4
2021/12/26, , 28, , 13, , 3
2021/12/27, , 40, , 14, , 3
2021/12/28, , 62, , 14, , 6
2021/12/29, , 44, , 14, , 4
2021/12/30, , 48, , 13, , 6
2021/12/31, , 65, , 14, , 5
2022/1/1, , 52, , 14, , 5
2021/7/3, , 37, 39, 5, 1, 3
2021/7/9, , 37, 6, 6, 1, 3
2021/8/27, , 28, , 7, , 2
2021/2/28, , 71, , 23, 1, 16
2020/7/18, , 35, 7, 4, 1, 3
2020/9/6, , 30, 7, 7, 1, 6
2020/6/21, , 43, 4, 5, 1, 2
2022/7/15, , , , 4, , 
2022/7/16, , , , 6, , 
2022/7/20, , , , 10, , 
2022/7/21, , , , 8, , 
2022/7/22, , , , 6, , 
2022/7/23, , , , 5, , 
2022/7/24, , , , 5, , 
2022/7/26, , , , 7, , 
2022/7/27, , , , 7, , 
2022/7/28, , , , 8, , 
2022/7/30, , , , 7, , 
2022/7/31, , , , 7, , 
2022/8/1, , , , 7, , 
2022/8/2, , , , 7, , 
2022/8/3, , , , 5, , 
2022/8/4, , , , 8, , 
2022/8/5, , , , 5, , 
2022/1/2, , , , 19, , 8
2022/1/19, , , , 19, , 5
2022/2/14, , , , 10, , 5
2022/8/9, , , , , , 1
2022/8/10, , , , , , 4
2022/8/11, , , , , , 5
2022/8/12, , , , , , 4
2022/8/13, , , , , , 3
2022/8/14, , , , , , 2
2022/2/7, , , , , , 5
2022/3/18, , , , , , 2
2022/3/19, , , , , , 1
2022/3/20, , , , , , 2
2022/3/21, , , , , , 2
2022/3/22, , , , , , 2
2022/3/23, , , , , , 3
2022/3/24, , , , , , 5
2022/3/25, , , , , , 4
2022/3/26, , , , , , 2
2022/3/27, , , , , , 2
2022/3/28, , , , , , 3
