date,median
2023-03-02,235.25
2023-03-03,151.12
2023-03-04,116.68
2023-03-05,185.25
2023-03-06,133.38
2023-03-07,108.1
2023-03-08,128.35
2023-03-09,236.45
2023-03-10,158.03
2023-03-11,129.16
2023-03-12,145.88
2023-03-13,94.83
2023-03-14,139.66
2023-03-15,138.37
2023-03-16,68.03
2023-03-17,90.1
2023-03-18,96.22
2023-03-19,59.02
2023-03-20,104.53
2023-03-21,164.75
2023-03-22,139.91
2023-03-23,140.02
2023-03-24,152.13
2023-03-25,111.6
2023-03-26,57.1
2023-03-27,33.7
2023-03-28,56.33
2023-03-29,62.3
2023-03-30,119.07
2023-03-31,117.18
2023-04-01,28.48
2023-04-02,52.42
2023-04-03,84.55
2023-04-04,113.43
2023-04-05,136.93
2023-04-06,128
2023-04-07,110.64
2023-04-08,71.61
2023-04-09,141.18
2023-04-10,175.55
2023-04-11,133.93
2023-04-12,66.28
2023-04-13,77.47
2023-04-14,126.81
2023-04-15,138.36
2023-04-16,130.77
2023-04-17,126.43
2023-04-18,122.82
2023-04-19,141.8
2023-04-20,146.82
2023-04-21,171.39
2023-04-22,99.12
2023-04-23,91.64
2023-04-24,69.62
2023-04-25,26.7
2023-04-26,54.64
2023-04-27,74.75
2023-04-28,57.47
2023-04-29,25.82
2023-04-30,36.92
2023-05-01,63.58
2023-05-02,47.95
2023-05-03,43.4
2023-05-04,71.78
2023-05-05,77.2
2023-05-06,42.79
2023-05-07,30.38
2023-05-08,15.56
2023-05-09,21.05
2023-05-10,30.71
2023-05-11,24.82
2023-05-12,19.91
2023-05-13,25.69
2023-05-14,37.15
2023-05-15,46.17
2023-05-16,71.05
2023-05-17,76.73
2023-05-18,57.62
2023-05-19,30.42
2023-05-20,43.45
2023-05-21,32.6
2023-05-22,27.97
2023-05-23,25.8
2023-05-24,24.05
2023-05-25,33.11
2023-05-26,30.75
2023-05-27,22.02
2023-05-28,5.45
2023-05-29,9.66
2023-05-30,13.79
2023-05-31,14.9
2023-06-01,35.9
2023-06-02,16.07
2023-06-03,13.4
2023-06-04,12.85
2023-06-05,10.7
2023-06-06,14.3
2023-06-07,16.48
2023-06-08,42.91
2023-06-09,18.23
2023-06-10,37.1
2023-06-11,24.15
2023-06-12,18.63
2023-06-13,9.19
2023-06-14,5.57
2023-06-15,13.05
2023-06-16,8.93
2023-06-17,12.31
2023-06-18,6.6
2023-06-19,4.79
2023-06-20,7.45
2023-06-21,4.8
2023-06-22,14.47
2023-06-23,2.66
2023-06-24,15.73
2023-06-25,4.38
2023-06-26,3.19
2023-06-27,13.95
2023-06-28,22.45
2023-06-29,8.38
2023-06-30,4.88
2023-07-01,5.97
2023-07-02,6.33
2023-07-03,11.39
2023-07-04,16.55
2023-07-05,16.7
2023-07-06,12.37
2023-07-07,4.61
2023-07-08,3.97
2023-07-09,3.45
2023-07-10,5.72
2023-07-11,4.05
2023-07-12,3.15
2023-07-13,4.98
2023-07-14,6.9
2023-07-15,6.4
2023-07-16,16.05
2023-07-17,32.22
2023-07-18,19.89
2023-07-19,16.52
2023-07-20,36.15
2023-07-21,38.08
2023-07-22,5.7
2023-07-23,3.42
2023-07-24,4.23
2023-07-25,3.7
2023-07-26,6.7
2023-07-27,7.93
2023-07-28,10.7
2023-07-29,13.2
2023-07-30,6.85
2023-07-31,4.65
2023-08-01,9.23
2023-08-02,19.42
2023-08-03,10.27
2023-08-04,15.25
2023-08-05,4.65
2023-08-06,3.83
2023-08-07,5.93
2023-08-08,12.5
2023-08-09,9.25
2023-08-10,15.75
2023-08-11,20.65
2023-08-12,40.86
2023-08-13,14.66
2023-08-14,14.47
2023-08-15,16.29
2023-08-16,8.55
2023-08-17,27.23
2023-08-18,9.16
2023-08-19,25
2023-08-20,18.85
2023-08-21,35.13
2023-08-22,16.73
2023-08-23,16.3
2023-08-24,22.27
2023-08-25,9.8
2023-08-26,23.97
2023-08-27,6.4
2023-08-28,8.59
2023-08-29,16.32
2023-08-30,15.59
2023-08-31,11.13
2023-09-01,28.95
2023-09-02,38.2
2023-09-03,27.95
2023-09-04,23.33
2023-09-05,32.07
2023-09-06,48.9
2023-09-07,21.25
2023-09-08,12.1
2023-09-09,20.27
2023-09-10,37.89
2023-09-11,38.35
2023-09-12,97.88
2023-09-13,13.37
2023-09-14,18.7
2023-09-15,37.63
2023-09-16,49.07
2023-09-17,43.8
2023-09-18,29.1
2023-09-19,24.2
2023-09-20,19.25
2023-09-21,10.79
2023-09-22,7.25
2023-09-23,14.98
2023-09-24,13.48
2023-09-25,10.02
2023-09-26,27
2023-09-27,18.3
2023-09-28,33.13
2023-09-29,62.49
2023-09-30,90.57
2023-10-01,28
2023-10-02,8.91
2023-10-03,12.18
2023-10-04,14
2023-10-05,14.74
2023-10-06,10.91
2023-10-07,13.93
2023-10-08,15.7
2023-10-09,21.25
2023-10-10,22.88
2023-10-11,26.15
2023-10-12,34.45
2023-10-13,80.05
2023-10-14,35.38
2023-10-15,39.97
2023-10-16,59.31
2023-10-17,100.73
2023-10-18,126
2023-10-19,35.4
